text,Gold Label,words,m_label
we ve got 30 days to win iowa make every day count,no topic,no words,no topic
trump who passed a tax cut for billionaires wants to make half a million kids go hungry every day at school the cruelty knows no bounds,"education,health,economic","tax,school","economic,education"
i do not think you only have a right to health care if you have the money to afford it i think you have a right to health care because you are a human being,"economic,health","health care,health",health
trump s war with iran is undermining our national security and putting all americans in greater danger iran is closer now to a nuclear weapon than ever before and it s opening the door to resurgence of isis al qaeda nowarwithiran standwithtulsi,foreign policy,"resurgence,al qaeda,nuclear weapon,qaeda",foreign policy
tulsi gabbard live tulsi town hall boulder co stand with tulsi donate here join tulsi gabbard in boulder co where she is speaking to supporters at the avalon ballroom tune in to our livestream tulsigabbard tulsi2020 tulsi,no topic,no words,no topic
now more than ever we see the need to end the disgrace of hundreds of thousands of people going bankrupt each year for the crime of getting sick we need medicare for all,"health,social programs,economic","medicare,going bankrupt,medicare for all,need medicare",social programs
it s important to me that we continue to work to lower prescription drug costs and have plans in place that help seniors it s also important to me to be a president who represents rural america and doesn t treat it like flyover country i m honored that joyce russell the mayor of fertile iowa believes the same because of these values she has endorsed our campaign and happy belated birthday joyce thanks for being on our team,health,"prescription drug,prescription",health
soleimani was a terrorist responsible for killing americans but this wasn t authorized by congress and is an escalation that risks a wider war with iran mr trump risks making a bad situation worse with reckless action it is essential that we protect american service members and citizens throughout the region while working with our allies to prevent further escalation that could lead to a devastating war that americans do not want,"governance,military,foreign policy",service members,military
domestic violence affects an individual victim but it also affects a whole community when we look at gun violence laws we have to respond to the mass shootings and hate crimes but we also have to make sure we re looking at solutions for everyday gun violence cnntownhall,"social cultural,safety","hate crimes,domestic violence,shootings,gun,gun violence",safety
for the past year our movement has been guided by these 10 rules of the road give them a read and if they speak to you join in then tag a friend in the comments who you think exemplifies one of them,no topic,no words,no topic
private equity greed is driving up rents pushing families from their homes and breaking up communities it s legalized looting profiting off the backs of families it s time to rein in private equity and i ve got a plan for that,economic,no words,no topic
icymi army for trump boot camp online with erin perrine tommy hicks and more armyfortrump teamtrump,no topic,no words,no topic
democrats care more about the impeachment scam than passing usmca,foreign policy,"impeachment,usmca","foreign policy,governance"
our nation should be a beacon of hope for the vulnerable and place of refuge we have to be a nation of moral authority that stands up for human rights we must push back against tyranny anywhere and promote peace and prosperity everywhere happening now facebook com stanfordingovernment,immigration,prosperity,economic
,no topic,no words,no topic
tulsi gabbard live on the road coffee toffee with tulsi anamosa ia stand with tulsi donate here tulsi is speaking at the lawrence community center in anamosa ia tune in to our livestream tulsigabbard tulsi2020 tulsi townhall iowa,no topic,no words,no topic
he s on vacation but logan from maine still picked up the phone when i called to thank him for being a donor logan chipped in just 3 and that 3 makes a difference as we work to close our fundraising gap before the fec deadline will you chip in 3 too ewar ren call_time,no topic,no words,no topic
being a nation of immigrants is and has always been one of our greatest strengths our diversity has always made us stronger but donald trump doesn t get that,immigration,immigrants,immigration
part of the problem with helping americans find homes is that there s a shortage of affordable housing for them to live in we re going to break down the barriers to building affordable housing where people want to live and ensure that it is accessible to those who need it,"social programs,economic",affordable housing,social programs
this is a moment for each of us to see and believe in the best in every one of us to look out for our neighbor to understand the fear and stress so many are feeling to care for the elderly couple down the street to thank the health care workers and the doctors and the nurses and the pharmacists and the grocery store cashiers and the people re stocking the shelves to believe in one another because i assure you when we do that when we see the best in each of us we ll lift this nation up and we ll get through this together,no topic,"workers,health care,health","economic,health"
we re seeing an unprecedented attack on the ability of women to make their own decisions about their own bodies we can t stop at nominating justices who support roe v wade we need to pass a law ensuring every woman can access an abortion no matter her zip code,"health,social cultural,governance","wade,abortion,roe,roe v wade,justices","governance,health,social cultural"
pitch in if you agree,no topic,no words,no topic
for nearly three decades walterboro south carolina has been neglected by presidential candidates last night we changed that with a block party that engaged the whole community thank you for spending time with me walterboro,no topic,no words,no topic
paintings like this remind us of the glory of childhood yet childhood is far from glorious for millions and millions of children in this country and around the world protecting our children should be a national priority yet among other things the united states is number two in the world for hosting child pornography websites in the last year alone tech companies reported 45 million impressions of online sexual and violent abuse against children our federal authorities know about it yet only half the 60 million appropriated to stop it has been allocated to the effort without the proper funding efforts are limited and stymied we must rise up and shout about this many times people say i don t even want to know about those things because there s nothing i can do and it just makes me depressed but it s actually the opposite power goes where attention goes know about such things in order to talk about them in order to change them children have no capacity to defend themselves from abuse it s our moral and civic responsibility to do for them what they cannot do for themselves there should be a public outcry about it a demand that the fight against online abuse of children be properly funded and vigorously pursued i think women are key here we should be leading the charge given our numbers american women could and should be a moral force for good we have tremendous power that we re not yet using and number one should be the health and safety of children here and elsewhere we should be fierce on their behalf from safety to health to education to freedom that s central to my campaign for the presidency we need a us dept of children and youth to adequately coordinate efforts to raise up and protect our children nothing will more fundamentally disrupt the status quo and release the future to new possibilities than a radical realignment of investment in their good right now we re actually moving in the opposite direction join with me and let s turn this ship around marianne2020 com see enough is enough campaign,"economic,education,health,safety","education,health","education,health"
the trial was a charade and the vote is a disgrace i have no doubt that historians will ultimately convict this president along with the republicans who lack the courage to do it themselves but we cannot wait for history to render its verdict that is our job we must do in november what all but one of the senate republicans did not have the courage to do vote to remove a lawless reckless president and turn the page on this dark chapter in the life of our country and the only way to do that is by nominating a candidate who can build the broadest and strongest coalition to take the fight directly to trump and win,governance,no words,no topic
our democratic candidate must have an authentic connection within the black community and inspire and generate record turnout from black voters that s how we beat donald trump and win back the senate,"social cultural,governance",black,social cultural
the medical professionals on the front lines of this crisis are american heroes risking their lives in order to save others we owe them more than we could ever repay but we can start by ensuring they have the protective equipment they need to stay safe nationaldoctorsday,"covid,health",protective equipment,covid
join me and julián castro for our live event in brooklyn,no topic,no words,no topic
this movement has become something that has already shocked the political world and it s going to keep on growing from here thank you yanggang for your incredible support donate now to keep the momentum going,no topic,no words,no topic
private companies shouldn t be able to profit off of incarcerated people by charging them to read a book or video call their family my plan for criminal justice reform will rein in this exploitation,safety,"justice reform,criminal,criminal justice,incarcerated",safety
only donald trump could make the coronavirus about him this president is dangerous,"health,covid",coronavirus,covid
if we are to realize the dream of gender equality we can t be disheartened or disengaged instead we must recommit to fighting for progress for our own sake and for the sake of all peoples we can and will do this join us joe link women,social cultural,no words,no topic
americans have officially lost any belief in the democrats partisan impeachment sham,governance,impeachment,governance
we have to rebuild the middle class but this time we have to make sure that people historically left out of the middle class whether due to race gender sexual orientation disability or religion have the chance to be included in our success,economic,"middle class,sexual orientation","economic,social cultural"
no more ambiguity in the law it s time to legalize marijuana at the federal level will you stand with me and add your name to this petition to show your support,safety,marijuana,safety
somebody please explain to cryin chuck schumer that we do have a military man in charge of distributing goods a very talented admiral in fact new york has gotten far more than any other state including hospitals a hospital ship but no matter what always complaining it wouldn t matter if you got ten times what was needed it would never be good enough unlike other states new york unfortunately got off to a late start you should have pushed harder stop complaining find out where all of these supplies are going cuomo working hard,"health,covid",no words,no topic
three that s how many times president trump asked foreign governments to interfere in our political process why because he s scared he knows joe biden will beat him like a drum demdebate,"foreign policy,governance",foreign,foreign policy
the problem isn t the letter the problem is the man who wrote it has control of our nuclear weapons our armed forces and our treasury every day he is president we are all in danger,military,no words,no topic
we have a president who believes he is above the law and that there is no limit to his power he is wrong we cannot let him get away with this chip in to help us beat him like a drum,governance,no words,no topic
aaannnd richmond came out tonight amazing stand room only crowd of virginians gave us a warm welcome next stop colorado springs tomorrow standwithtulsi,no topic,no words,no topic
tell jennifer williams whoever that is to read both transcripts of the presidential calls see the just released statement from ukraine then she should meet with the other never trumpers who i don t know mostly never even heard of work out a better presidential attack,governance,no words,no topic
icymi yesterday we released a plan to secure opportunity for latinos across the country,social cultural,latinos,social cultural
the big banks didn t need an additional 32 billion in savings and their shareholders certainly didn t need an extra 21 5 billion in payouts it s time we ensure corporations pay their fair share and that our country rewards work not wealth,economic,"savings,shareholders,wealth,banks",economic
cryin chuck schumer compared to what other senators have brought home to their states has brought very little back to n y a totally overrated loser the one thing he has given them is salt he never even called me to stop it no wonder cuomo most others can t stand him aoc,no topic,no words,no topic
i will always choose hope over fear,no topic,no words,no topic
we need to start rebuilding trust by putting forward ideas that will actually improve people s lives,no topic,no words,no topic
i m proud that today our campaign is launching hbcu students for biden this program will be dedicated to helping hbcu students throughout the country learn how to organize for our campaign sign up here,"social cultural,education",no words,no topic
i ve had a chance to get to know bernie over the years we were in the senate together before barack and i took office and of course i had known him from his work in the house what i liked about bernie was that he said what he believed no matter who was in the room i admired his passion i liked his convictions i thought people who failed to take him seriously would prove to be sorely mistaken and as it turns out i was right senator sanders endorsed our campaign today and i want to thank him not just for the endorsement but for his leadership on making our country a more just fairer place it s voices like his that refuse to allow us to just accept what is that refuse to accept we can t change what s wrong in our nation and that refuse to accept the health and well being of our fellow citizens and our planet isn t our responsibility too he doesn t get enough credit for being a voice that forces us all to take a hard look in the mirror and ask if we ve done enough he has put the interest of the nation and the need to defeat donald trump above all else i m excited to continue the work bernie started in the months and years ahead as he says not me us and to bernie s supporters i make the same commitment i see you i hear you and i understand the urgency of what it is we have to get done in this country i hope you will join us you are more than welcome on this campaign you re needed,no topic,health,health
fbi director christopher wray just admitted that the fisa warrants and survailence of my campaign were illegal so was the fake dossier therefore the whole scam investigation the mueller report and everything else for three years was a fixed hoax who pays the price this is the biggest political crime in american history by far simply put the party in power illegally spied on my campaign both before and after the election in order to change or nullify the results of the election it continued on with the impeachment hoax terrible,governance,"impeachment,mueller report",governance
like i said to the teamsters when unions are strong america is strong,economic,no words,no topic
cryin chuck schumer said you will pay the price for this you won t know what hit you that is far beyond simple rhetoric that is a physical threat or at least a threat that you better vote for us trouble ahead,no topic,no words,no topic
working together state by state in this time of crisis it is up to us to stand up for working people everywhere join our virtual town hall with state attorneys general on how we must handle the coronavirus pandemic,"economic,health,covid","coronavirus pandemic,virtual town hall,pandemic,coronavirus",covid
i know many are anxious about the spread of the coronavirus and the threat it poses and my thoughts are with all those affected our first responders and health care providers who are putting themselves on the line for others and everyone making sacrifices to stop the spread this crisis requires a national response not just from our elected leaders or public health officials but from all of us we must follow the guidance of the cdc and health officials and take appropriate precautions to protect ourselves and critically to protect others the american people have the capacity to meet this moment we will come together look out for one another and harness the ingenuity of our scientists we can and will meet this challenge together,"health,covid","health care,coronavirus,cdc,health","covid,health"
i m honored to have the support of common defense we must end our endless wars and take care of the veterans who have served our country,military,no words,no topic
millions of people are relying on the workers on the front lines of this crisis tomorrow i ll be joined by a few of them for a virtual town hall tune in tomorrow at 3pm et joebiden com live,"health,covid","workers,virtual town hall","covid,economic"
today marks the three year anniversary of donald trump s discriminatory and misguided muslim ban his continued attempts to vilify demonize and isolate groups based on their religion makes him a danger to us all,"foreign policy,immigration,social cultural","muslim ban,muslim","foreign policy,social cultural"
this is no ordinary campaign this is a movement that has a spiritual and moral coming together dr cornel west via feel the bern tv,no topic,no words,no topic
throughout the campaign i ve talked a lot about the soul of our nation we re seeing that soul on full display there s so much good happening people reaching out to one another neighbors helping neighbors caring for those in need it makes me so proud to be an american,no topic,no words,no topic
our next president must be a uniter who will bring people together to repair the damage trump has done and make justice and opportunity real for every american i m in this race to be that president,no topic,no words,no topic
we will defeat this unseen enemy,no topic,no words,no topic
a third of delegates are up for grabs tomorrow and i m ready to fight for them will you chip in 2 or whatever you can right now this is your last chance to pitch in before super tuesday,no topic,no words,no topic
the trump presidency will end we need to make sure the division and dysfunction ends with it that comes down to how hard we work especially in these next 13 days to create a winning movement that unites every american in every community,no topic,no words,no topic
tasting holiday treats on the campaign trail at a philly institution the reading terminal market it s a tough job but someone has to do it i ll take the lot,no topic,no words,no topic
happy lunar new year to all who are celebrating today,no topic,no words,no topic
president barack obama is someone i was proud to call commander in chief and someone i was honored to work with to get big things done i miss that feeling,no topic,no words,no topic
happy sunday it s a beautiful day,no topic,no words,no topic
tune in tonight,no topic,no words,no topic
today some 87 million americans remain uninsured or underinsured the absurdity of our health care system is becoming more and more obvious as we face the challenge of the coronavirus we need medicare for all,"covid,social programs,health","medicare,health care,million americans,medicare for all,health,coronavirus,need medicare","covid,health,social programs"
i grew up fighting i grew up out in oklahoma of all the people on this stage i ve been a politician the shortest time but i ve been the one out fighting for families the longest i promise you this give me a chance i ll go to the white house and i ll fight for your family demdebate,no topic,no words,no topic
we can t reckon with our country s past until we learn from it and face it in full we can t take on the injustices of the present until we ve confronted the forces of racism and prejudice that have produced them in the past blackhistorymonth,social cultural,"racism,prejudice",social cultural
there is no greater advocate i have in my life than my sister seeing my sister and so many families with physical and intellectual disabilities out on the campaign trail work so hard to make sure they live life to their full potential has been a driving force behind my work we must do better for those living with disabilities in america we must fully fund our special education programs we must provide them expanded access to care and we must expand the voting rights act to make it easier to cast their ballots for too long we have overlooked people with disabilities that must change,"education,governance,social cultural","disabilities,education,special education,voting rights act,voting rights","education,governance,social cultural"
this is the hardest thing i have to do as president,no topic,no words,no topic
it is close to criminal the way they re dealing with captain crozier he spoke up to protect his sailors he should have a commendation not be fired,no topic,criminal,safety
we can beat donald trump we can unite this country we can restore the soul of this nation it all begins tomorrow night in iowa,no topic,no words,no topic
nothing is more heartbreaking than listening to the parent of a child whose life was taken by a gun until we get commonsense gun safety laws passed all of us are responsible as president i ll bring an urgency to this issue to save lives,safety,"commonsense gun,gun",safety
why is amazon com stifling talk of climate change within its company amazon must acknowledge the damage its business practices are doing to the environment and support its employees it will take collective action to solve this existential crisis,environmental,"climate change,climate,environment",environmental
i was born and raised in oklahoma on the ragged edge of the middle class i never imagined i d be back home as a candidate for president of the united states,no topic,middle class,economic
when the bullets start flying and the bombs start dropping terrible things can happen that no one has planned for this is one of the great tragedies of war unintended consequences and so called collateral damage nowarwithiran standwithtulsi,foreign policy,no words,no topic
the truth about coronavirus sen bernie sanders hosts a town hall with rep pramila jayapal d wash and public health experts about the coronavirus how we should respond and what to expect,"health,covid","coronavirus,health","covid,health"
i m in this fight because i want our kids to have a brighter future that s a hope we all share and i m grateful to everyone in manchester who is in this fight for big structural change,no topic,no words,no topic
fox news trump wins major victories in china and usmca trade deals defense spending and space force thank you,"military,foreign policy",usmca,foreign policy
the impeachment scam is driving republican poll numbers up up up thank you shifty,governance,impeachment,governance
from refusing medical care to expanding the definition of public charge to justify denying green cards the trump administration has enacted an inhumane immigration agenda that has coupled xenophobia with ableism as president i ll protect immigrants with disabilities ewar ren disability_rights_equality,"immigration,social cultural,health","disabilities,green cards,immigration,immigrants,xenophobia","immigration,social cultural"
i have been criticized recently for my foreign policy record so let me repeat i make no apologies for opposing the wars in vietnam iraq yemen and now trying to prevent a war with iran,foreign policy,foreign,foreign policy
in the middle of an international crisis donald trump is trying to bring this country in an authoritarian direction,"covid,governance",no words,no topic
newtown parkland las vegas enough is enough we have to take on the nra and end our gun violence epidemic,safety,"the nra,gun,nra,gun violence",safety
this fight to save our democracy is an uphill battle but our campaign is built for the long haul and we are just getting started we have the hope that comes with dreaming big and the courage to fight for the big structural change we need,no topic,no words,no topic
will be interviewed by judge jeanine tonight at 9 00 p m eastern on fox news,no topic,no words,no topic
i ain t a socialist i ain t a plutocrat i m a democrat and i m proud of it,no topic,no words,no topic
we found the magic wand,no topic,no words,no topic
are you a us citizen are you at least 18 or will be by november 2020 do you currently live outside the us if the answer to all 3 questions is yes you are eligible to join democrats abroad an organization that affords americans living abroad a democratic voice in our government the upcoming global presidential primary is a lesser known but extremely important way to mobilize voters overseas i need 300 signatures to get on the democrats abroad ballot and with your help i know i can get there ahead of my jan 6 deadline if you are an american living abroad or if you know an american living abroad please consider taking the following steps register as a democrat abroad sign my petition,governance,no words,no topic
one of the greatest trade deals ever made also good for china and our long term relationship 250 billion dollars will be coming back to our country and we are now in a great position for a phase two start there has never been anything like this in u s history usmca next,"economic,foreign policy",usmca,foreign policy
as we prepare to reopen america we have to remember what this crisis has taught us the administration s failure to plan to prepare to honestly assess and communicate the threat to the nation led to catastrophic results we cannot repeat those mistakes,"health,safety,covid",no words,no topic
and i won t throw in a free car either we have an obligation to have people s backs be honest about what we can pay for and be smart about how we do it demdebate,no topic,no words,no topic
i sat down with cecile richards to talk about how we must do more to protect the rights of women in this country i want to thank cecile refinery29 and supermajority for having me,social cultural,no words,no topic
donald trump will always put his wealthy and well connected friends first that should come as no surprise but to allow the banks to do it on the backs of small business owners in the middle of a global pandemic is a new low even for him,"covid,health,economic","small business,pandemic,banks","covid,economic"
today is holocaust remembrance day which marks the liberation of auschwitz 75 years ago we must never forget the horror of the holocaust we must always remember the 6 million jews and other victims who were killed and we must vow never again as we fight anti semitism,social cultural,anti semitism,social cultural
right to try has produced some truly spectacular results and we are using it to fight the invisible enemy,"health,covid",no words,no topic
join our grassroots strategy summit with campaign manager jen o malley dillon tune in,no topic,no words,no topic
call it a w thank you texas,no topic,no words,no topic
ending gun violence is on the ballot we have to take on the powerful gun lobby and pass common sense measures that will keep our kids safe i ve beaten the nra twice and i ll do it again as president,safety,"nra,ending gun,the nra,gun,gun violence,gun lobby",safety
new poll we re picking up momentum in the latest national poll we re working as hard as we can to spread our message about building an america where everyone counts join our team,no topic,no words,no topic
one great way to help our campaign from anywhere in the country is to phonebank sign up and spread the message in your state help reach out to supporters and invite them to events in super tuesday states your state could be next sign up at tulsi2020 com phonebank today our campaign is people powered and your support truly matters,no topic,no words,no topic
army staff sgt christopher hake was hit by a roadside bomb and made the ultimate sacrifice for our country to his wife kelli and his son gage chris will live in our hearts forever,no topic,no words,no topic
watch military families for trump with kimberly guilfoyle kelli hake and joe kent veterans for trump text trump to 88022,no topic,no words,no topic
that s what makes new hampshire unique we take picking the next president very seriously,no topic,no words,no topic
here are some facts there are more black men under correctional supervision than were enslaved in 1850 and we still treat addiction and mental illness in this country by locking people up instead of giving them access to health care we re not going to fix our broken criminal justice system with lofty promises made during a campaign or a carefully thought out tab on a campaign website this work is hard every single candidate in this race needs to be able to explain why they can be trusted to do this work because it s bigger than any one of us this work is about redeeming and repairing and finally building a justice system that treats all people equally under the law,"health,social cultural,safety","black,criminal justice,health care,addiction,criminal justice system,health,criminal,broken criminal","health,safety,social cultural"
heartbreaking news about the utterly tragic passing of the incomparable kobe bryant may he rest in peace and god bless him and his family life is so precious,no topic,no words,no topic
we made it to dallas where we re wrapping up our texas tour with new friends thanks to everyone who came out to see us today and who supported us all over the country the stars in texas are big bright and so is america s future getitdone,no topic,no words,no topic
icymi team trump online with corey lewandowski rep matt gaetz and rep elise stefanik text trump to 88022,no topic,no words,no topic
we re so so close to reaching our goal for the democrats abroad ballot but still need a final push before petition signing ends on january 6 the global presidential primary is happening soon all across the world your vote has a huge impact on the outcome of this historic nominating process if you are a us citizen living abroad or know anyone who is here s how you can help make sure i get on the ballot register as a democrat abroad sign my petition,governance,no words,no topic
i will be signing our very large and comprehensive phase one trade deal with china on january 15 the ceremony will take place at the white house high level representatives of china will be present at a later date i will be going to beijing where talks will begin on phase two,foreign policy,no words,no topic
thank you mississippi kag2020,no topic,no words,no topic
the way forward is a new human centered version of capitalism that actually uses the markets to improve our families lives demdebate,economic,capitalism,economic
we will get through this difficult time by looking out for one another and protecting the vulnerable what is something someone has done to help you or what have you done to reach out to others,no topic,no words,no topic
i have won every race every place every time every single one of my republican opponents i ve beaten has gotten out of politics for good i think that sounds pretty good with the guy we have in the white house right now,no topic,no words,no topic
join me in new york city at our campaign hq and attend a very special event on january 28th trip includes airfare one night of hotel accommodations for winner guest enter here mikebloom bg jan28,no topic,no words,no topic
iain lanphier aspires to go to the air force academy and then he has his eye on the space force sitting behind iain was his greatest hero of them all charles mcgee one of the last surviving tuskegee airmen is also iain s grandfather,no topic,no words,no topic
regardless of your politics you should listen to this longtime public servant america needs moral clarity to be blunt an amoral keep em guessing foreign policy that substitutes threats fear and confusion for trust cannot work over the long haul,foreign policy,"public servant america,foreign",foreign policy
only a few hours left until our contest for a signed yang 2020 sweatshirt made in collaboration with donald glover ends donate now for a chance to win,no topic,no words,no topic
glad to have the charlotte post s endorsement north carolinians are ready to defeat donald trump and rebuild america together we will getitdone,no topic,no words,no topic
republicans feel that social media platforms totally silence conservatives voices we will strongly regulate or close them down before we can ever allow this to happen we saw what they attempted to do and failed in 2016 we can t let a more sophisticated version of that happen again just like we can t let large scale mail in ballots take root in our country it would be a free for all on cheating forgery and the theft of ballots whoever cheated the most would win likewise social media clean up your act now,governance,no words,no topic
white house news conference at 5 30 p m eastern thank you,no topic,no words,no topic
family gathering,no topic,no words,no topic
this is the most consequential election of our lifetimes and winning means having the resources to win the caucuses and take on trump if you re with me please chip in this is the most important fundraising deadline of our campaign and we need all hands on deck,no topic,no words,no topic
i keep listening to the same debate on medicare for all but it s not real two thirds of senate democrats aren t on the bill it would kick 149 million americans off their current health insurance in 4 years i will build on the affordable care act not blow it up demdebate,"social programs,health","health insurance,medicare,million americans,affordable care act,medicare for all,health,affordable care","health,social programs"
over a year since launching this campaign i m more optimistic than ever because of our grassroots movement here in iowa city and all across the country it s made me a better candidate and you ll make me a better president,no topic,no words,no topic
everyone thinks i have a massive data operation fueling my campaign but really it s just oz pearlman predicting the future,no topic,no words,no topic
tonight at 8 30pm est i ll be live on a video call to provide a campaign update and take questions from supporters across the country rsvp here,no topic,no words,no topic
what i said in 1990 is true today there is no reason why the united states of america the wealthiest country in the history of the world cannot make health care a right for all all it takes is the political will,"social programs,health","health care,health",health
the only people on this debate stage who have won every single election that they ve been in are the women we need a candidate who will excite all parts of the democratic party bring everyone in and give everyone a democrat to believe in that s my plan and that is why i m going to win demdebate,no topic,no words,no topic
today is wrongfulconvictionday a day to acknowledge the ways the justice system continues to fail innocent people around the country the job of a prosecutor is to uphold justice not obstruct it prosecutors do your job,safety,no words,no topic
the trump administration wants to weaken the law that bars american companies from bribing foreign officials that s corruption plain and simple i have a plan to reform our global financial system and fight corruption at home and abroad,"foreign policy,governance,economic","american companies,foreign","economic,foreign policy"
tulsi gabbard live on the road coffee toffee with tulsi west branch ia stand with tulsi donate here join tulsi in a conversation with friends in west branch ia tune in to our livestream tulsigabbard tulsi2020 tulsi iowa,no topic,no words,no topic
big wins on super tuesday bernie reacts to the super tuesday results and gives an update on how we will win the nomination,no topic,no words,no topic
the american people have not forgotten that just two years ago republicans gave a trillion dollars in tax breaks to the top 1 and large corporations now as we face this terrible crisis we are not going to let them punish low income workers a great nation is not judged by how many billionaires it has it is judged by how it takes are of working people and the most vulnerable,economic,"workers,large corporations,tax",economic
louisiana tomorrow you will head to the polls and vote to replace liberal democrat john bel edwards with a great new republican governor get out and vote for either ralph abraham or eddie rispone both great,no topic,no words,no topic
my friends and colleagues kamala harris and cory booker have led the fight to repair the damage done by failed anti marijuana policies i am proud to support the more act and the marijuana justice act and will continue to fight for those reforms as president,safety,marijuana,safety
as i have said from the beginning of this campaign donald trump is the most dangerous president in our modern history he must be defeated and i will do everything in my power to make that happen on sunday night in the first one on one debate on this campaign the american people will have the opportunity to see which candidate is best positioned to accomplish that goal,no topic,no words,no topic
this is your campaign together we will win,no topic,no words,no topic
communities on the front lines of the climate crisis have already faced industrial pollution devastating floods ruined lands and poisoned water justice cannot be an afterthought in our fight against climate change it must be central to our fight ewar ren envi justice,"safety,environmental","climate change,climate,floods,climate crisis",environmental
we will overcome this together,no topic,no words,no topic
on my way back to iowa it s phase4 let s do this p4a us iowa 9,no topic,no words,no topic
evelyn has requested i never cook again,no topic,no words,no topic
there is a long history of mistakes in capital punishment especially when it comes to black and brown people rodney reed s execution should be halted and it s time to end the death penalty for good,"safety,social cultural","black,capital punishment,death penalty","safety,social cultural"
we have to make sure that no hospital or health care provider can discriminate against someone simply because of who they are or whom they love equalitytownhall,"social cultural,health","health care,health",health
join me live in minneapolis mn text trump to 88022 for campaign updates,no topic,no words,no topic
we owe so much to every single worker on the front lines of this crisis the least we can do is provide them the pay and protection they need and deserve here s what i would do if i were president,"covid,economic,health",no words,no topic
thank you to the coalition for humane immigrant rights for your powerful work advocating for immigrant rights and for sharing your stories with me together we can build an america where every person has value an america that s about creating opportunity for everyone,immigration,no words,no topic
we need to have the jobs of the future be organized around what we want to do what our communities need and value as opposed to some narrow idea of what the market values yanggang,economic,jobs,economic
trump from the very beginning downplayed the threat of this virus and i think his inaction has cost the lives of many many americans a serious president would listen to and bring together the experts in this country and around the world not undermine the doctors and the scientists who are trying to help the american people,"health,covid","many americans,virus","covid,social programs"
we need to stand up to politicians who lead by following polls regardless of party we need to buy back every single ar 15 and ak 47,safety,no words,no topic
trump s economy is not as strong as he claims wages are stagnant and jobs are clustered in too few places we must build an economy that works for all americans all across the country,economic,"jobs,economy,wages,stagnant",economic
just days ago the press and the pundits declared our campaign dead but after tonight it s clear we are very much alive and we need your help to keep the momentum going chip in to help us make the most of our big victory in south carolina,no topic,no words,no topic
honored to have the support of such impactful leaders in south carolina s faith community,no topic,no words,no topic
coronavirus numbers are looking much better going down almost everywhere big progress being made,"health,covid",coronavirus,covid
many republican senators want me to veto the fisa bill until we find out what led to and happened with the illegal attempted coup of the duly elected president of the united states and others,governance,no words,no topic
we rocked the california democratic party 2019 fall endorsing convention sarah team marianne 2020,no topic,no words,no topic
we must protect every single american worker because there is no alternative if we do not protect the working people of this country by guaranteeing 100 of their paychecks and ensuring they get all the health care they need during this crisis you are going to see a collapse of the economy,"covid,health,economic","economy,health care,health,american worker","economic,health"
donald trump put a neo nazi in charge of immigration policy both him and stephen miller are a shame to our nation,"social cultural,immigration","immigration policy,immigration",immigration
the powerful gun lobby has controlled our politics for far too long enough is enough we the people own this country not the nra,safety,"the nra,gun,nra,gun lobby",safety
this is it in 5 days iowans get to decide if you re ready for something different something better i need your help p4a us iowa 5,no topic,no words,no topic
as president i would never send an american soldier anywhere in the world without the equipment and protection they need we should not do any less for the heroes on the front lines of the battle we re in now,military,no words,no topic
legalizing marijuana is about more than just allowing its use it s about undoing a century of racist policy that disproportionately targeted black and latino communities and rebuilding the communities that have suffered the most harm,"social cultural,safety","racist,latino,black,marijuana","safety,social cultural"
tell the democrat governors that mutiny on the bounty was one of my all time favorite movies a good old fashioned mutiny every now and then is an exciting and invigorating thing to watch especially when the mutineers need so much from the captain too easy,no topic,no words,no topic
we have less than 20 days left until the cutoff to get into the next debate in december we need just under 10 000 more donors to the campaign and so i m asking you you can give 5 10 25 whatever you can give donate here,no topic,no words,no topic
it is very important that we totally protect our asian american community in the united states and all around the world they are amazing people and the spreading of the virus is not their fault in any way shape or form they are working closely with us to get rid of it we will prevail together,"covid,health,social cultural",virus,covid
show the world you re on team pete with one of our new profile frames www facebook com profilepicframes,no topic,no words,no topic
families are struggling to get by they just want a chance for themselves and for their kids julián castro and i are fighting to make sure every family has a chance to thrive,no topic,no words,no topic
i m looking forward to returning to exeter new hampshire on saturday january 11 i ll be speaking at water street bookstore 125 water st at 4 pm everyone is welcome details here,no topic,no words,no topic
we need to raise 1m by december 31st in order to stay competitive and continue our momentum let s put our grassroots message front and center in the most competitive early state media markets can you rush a donation and help us get back on track to our fundraising goal tulsi to december,no topic,no words,no topic
i took an oath to uphold the constitution of the united states of america it says that no one is above the law and that includes the president if we have an impeachment trial i will be there because it is my responsibility demdebate,governance,"constitution,impeachment",governance
